University,Course Name, Fee,UG/PG
University of Edinburgh,Economics (MSc) (Part-time) - 2 Years,"£14,400.00",PG
University of Edinburgh,Education (Child and Adolescent Psychology) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Education (Child and Adolescent Psychology) (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Education (Child and Adolescent Psychology) (MSc) - 3 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Education (Comparative Education and International Development) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Education (Comparative Education and International Development) (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Education (Comparative Education and International Development) (MSc) - 3 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Education (Early Childhood Practice and Froebel) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Education (Early Childhood Practice and Froebel) (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Education (Early Childhood Practice and Froebel) (MSc) - 3 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Education (Early Childhood Practice and Froebel) (PgCert) - 4 Months (Full-time),"£9,600.00",PG
University of Edinburgh,Education (Early Childhood Practice and Froebel) (PgDip) - 9 Months (Full-time),"£19,200.00",PG
University of Edinburgh,Education (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Education (MSc) (Part-time) - 2 Years,"£14,400.00",PG
University of Edinburgh,Education (MSc) (Part-time) - 3 Years,"£9,600.00",PG
University of Edinburgh,Education (Philosophy of Education) (MSc) - 1 Year,"£28,800.00",PG
University of Edinburgh,Education (Philosophy of Education) (MSc) - 2 Years,"£14,400.00",PG
University of Edinburgh,Education (Philosophy of Education) (MSc) - 3 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Education (Research - ESRC) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Education (Research) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Education (Research) (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Education (Research) (MSc) - 3 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Electrical Power Engineering (MSc) - 1 Year (Full-time),"£35,300.00",PG
University of Edinburgh,Electronics (MSc),"£35,300.00",PG
University of Edinburgh,Endodontology (DCD) - 3 Years (Full-time),"£61,500.00",PG
University of Edinburgh,"Energy, Society and Sustainability (MSc) - 1 Year (Full-time)","£34,000.00",PG
University of Edinburgh,"Energy, Society and Sustainability (MSc) - 2 Years (Part-time)","£17,000.00",PG
University of Edinburgh,English Language (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,English Language (MSc) (Part-time),"£14,950.00",PG
University of Edinburgh,English Literature: United States Literature - Cultural Values from Revolution to Empire (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,English Literature: United States Literature - Cultural Values from Revolution to Empire (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Entrepreneurship and Innovation (MSc),"£25,800.00",PG
University of Edinburgh,Environment and Development (MSc) (Full-time),"£36,700.00",PG
University of Edinburgh,Environment and Development (MSc) (Part-time) - 2 Years,"£18,350.00",PG
University of Edinburgh,Environment and Development (MSc) (Part-time) - 3 Years,"£12,235.00",PG
University of Edinburgh,"Environment, Culture and Society (MSc) (Full-time)","£34,000.00",PG
University of Edinburgh,"Environment, Culture and Society (MSc) (Part-time) - 2 Years","£17,000.00",PG
University of Edinburgh,Environmental Protection and Management (SAC) (MSc) (Part-time) - 2 Years,"£18,350.00",PG
University of Edinburgh,Environmental Protection and Management (SAC) (MSc) (Part-time) - 3 Years,"£12,235.00",PG
University of Edinburgh,Environmental Protection and Management (SAC) (MSc) - 1 Year (Full-time),"£36,700.00",PG
University of Edinburgh,Environmental Sustainability (MSc) (Full-time),"£34,000.00",PG
University of Edinburgh,Environmental Sustainability (MSc) (Part-time) - 2 Years,"£17,000.00",PG
University of Edinburgh,Environmental Sustainability (MSc) (Part-time) - 3 Years,"£11,335.00",PG
University of Edinburgh,Epidemiology (Online Learning) (MSc) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Epidemiology (Online Learning) (PgCert) - 1 Year (Part-time),"£6,370.00",PG
University of Edinburgh,Epidemiology (Online Learning) (PgDip) - 2 Years (Part-time),"£6,370.00",PG
University of Edinburgh,"Epistemology, Ethics and Mind (MSC) (Online Learning) (Full-time)","£21,600.00",PG
University of Edinburgh,"Epistemology, Ethics and Mind (PgDip) (Online Learning) - 9 Months (Full-time)","£14,400.00",PG
University of Edinburgh,Equine Science (Online Learning) (MSc) (Part-time),"£6,370.00",PG
University of Edinburgh,Equine Science (Online Learning) (PgDip) (Part-time),"£6,370.00",PG
University of Edinburgh,European Archaeology (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,European Archaeology (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,European Law (LLM) (Full-time),"£27,300.00",PG
University of Edinburgh,European Law (LLM) (Part-time),"£13,650.00",PG
University of Edinburgh,Evolution of Language and Cognition (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Evolution of Language and Cognition (MSc) (Part-time),"£14,950.00",PG
University of Edinburgh,Evolutionary Genetics (MSc) (Full-time),"£40,900.00",PG
University of Edinburgh,Evolutionary Genetics (MSc) (Part-time),"£20,450.00",PG
University of Edinburgh,Evolutionary Genetics (PgDip),"£40,900.00",PG
University of Edinburgh,Executive Business Administration (MBA) - 27 Months (Part-time),"£19,750.00",PG
University of Edinburgh,Executive Business Administration (MBA) - 28 Months (Part-time),"£19,750.00",PG
University of Edinburgh,Family Medicine (MFM) (Online Learning) - 2 years (Part-time),"£7,600.00",PG
University of Edinburgh,Family Medicine (MFM) (Online Learning) - 3 Years (Part-time),"£5,070.00",PG
University of Edinburgh,Fashion (MFA),"£20,450.00",PG
University of Edinburgh,Film Directing (MA (eca)),"£29,900.00",PG
University of Edinburgh,Film Directing (MFA),"£20,450.00",PG
University of Edinburgh,Film Studies (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Film Studies (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,"Film, Exhibition and Curation (MSc) (Full-time)","£29,900.00",PG
University of Edinburgh,"Film, Exhibition and Curation (MSc) (Part-time)","£14,950.00",PG
University of Edinburgh,Finance (MSc) - 1 Year (Full-time),"£39,500.00",PG
University of Edinburgh,"Finance, Technology and Policy (MSc) - 1 Year (Full-time)","£39,500.00",PG
University of Edinburgh,Financial Modelling and Optimization (MSc) (Full-time),"£38,100.00",PG
University of Edinburgh,Financial Modelling and Optimization (MSc) (Part-time),"£19,050.00",PG
University of Edinburgh,Financial Modelling and Optimization (PgDip) (Full-time) - 9 Months,"£38,100.00",PG
University of Edinburgh,Fire Engineering Science,"£35,300.00",PG
University of Edinburgh,Food Safety (MSc) (Online Learning) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Food Security (SAC) (MSc) (Full-time),"£36,700.00",PG
University of Edinburgh,Food Security (SAC) (MSc) (Part-time) - 2 Years,"£18,350.00",PG
University of Edinburgh,Food Security (SAC) (MSc) (Part-time) - 3 Years,"£12,235.00",PG
University of Edinburgh,Forensic Anthropology (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,General Surgery (Online Learning) (ChM) (Part-time),"£7,600.00",PG
University of Edinburgh,Geoenergy (MSc) - 1 Year (Full-Time),"£34,000.00",PG
University of Edinburgh,Geoenergy (MSc) - 2 Years - (Part-Time),"£17,000.00",PG
University of Edinburgh,Geoenergy (MSc) - 3 Years (Part-Time),"£11,335.00",PG
University of Edinburgh,Geographical Information Science (MSc) (Full-time),"£34,000.00",PG
University of Edinburgh,Geographical Information Science (MSc) (Part-time) - 2 Years,"£17,000.00",PG
University of Edinburgh,Geographical Information Science (MSc) (Part-time) - 3 Years,"£11,335.00",PG
University of Edinburgh,Geographical Information Science and Archaeology (MSc) - 1 Year (Full-time),"£35,300.00",PG
University of Edinburgh,Geographical Information Science and Archaeology (MSc) - 2 Years (Part-time),"£17,650.00",PG
University of Edinburgh,Geographical Information Science and Archaeology (MSc) - 3 Years (Part-time),"£11,770.00",PG
University of Edinburgh,Glass (MA (eca)),"£29,900.00",PG
University of Edinburgh,Glass (MFA),"£20,450.00",PG
University of Edinburgh,Global Challenges (Online Learning) MSc - 3 Years,"£6,370.00",PG
University of Edinburgh,"Global Crime, Justice and Security (MSc) (Full-time)","£27,300.00",PG
University of Edinburgh,"Global Crime, Justice and Security (MSc) (Part-time)","£13,650.00",PG
University of Edinburgh,Global Development Challenges (Online Learning) (PgCert) - 12 Months,"£6,370.00",PG
University of Edinburgh,Global Environment and Climate Change Law (LLM) (Full-time),"£27,300.00",PG
University of Edinburgh,Global Environment and Climate Change Law (LLM) (Part-time),"£13,650.00",PG
University of Edinburgh,"Global Environment, Politics and Society (MSc)","£28,800.00",PG
University of Edinburgh,"Global Environment, Politics and Society (Msc) (Part-time)","£14,400.00",PG
University of Edinburgh,Global Environmental Challenges (Online Learning) (PgCert) (Part-time),"£6,370.00",PG
University of Edinburgh,Global Food Security and Nutrition (Online Learning) (MSc) (SRUC) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Global Health and Infectious Diseases (Online Learning) (MSc) (Part-time),"£6,370.00",PG
University of Edinburgh,Global Health and Infectious Diseases (Online Learning) (PgCert) (Part-time),"£6,370.00",PG
University of Edinburgh,Global Health and Infectious Diseases (Online Learning) (PgDip),"£6,370.00",PG
University of Edinburgh,Global Health and Public Policy (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Global Health and Public Policy (MSc) (Part-time) - 2 Years,"£14,400.00",PG
University of Edinburgh,Global Health and Public Policy (MSc) (Part-time) - 3 Years,"£9,600.00",PG
University of Edinburgh,Global Health Challenges (Online Learning) (PgCert) (Part-time),"£6,370.00",PG
University of Edinburgh,Global Health Policy (MSc) - 1 Year,"£28,800.00",PG
University of Edinburgh,Global Health Policy (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Global Health: Non Communicable Diseases (Online Learning) (MSc),"£6,370.00",PG
University of Edinburgh,Global Mental Health and Society (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Global Mental Health and Society (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,"Global Premodern Art: History, Heritage and Curation (MSc) -  2 Years (Part-Time)","£14,400.00",PG
University of Edinburgh,"Global Premodern Art: History, Heritage and Curation (MSc) - 1 Year (Full-Time)","£28,800.00",PG
University of Edinburgh,Global Strategy and Sustainability (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Globalised Muslim World (MSc),"£14,400.00",PG
University of Edinburgh,Globalised Muslim World MSc,"£28,800.00",PG
University of Edinburgh,Graphic Design (MA (eca)),"£29,900.00",PG
University of Edinburgh,Graphic Design (MFA),"£20,450.00",PG
University of Edinburgh,Health Humanities and Arts (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Health Humanities and Arts (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Health Policy (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Health Policy (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,High Performance Computing (MSc) (Full-time),"£35,300.00",PG
University of Edinburgh,High Performance Computing (MSc) 3 Years (Part-time),"£11,770.00",PG
University of Edinburgh,High Performance Computing (PgDip),"£23,535.00",PG
University of Edinburgh,High Performance Computing with Data Science (MSc) (Full-time),"£35,300.00",PG
University of Edinburgh,High Performance Computing with Data Science (MSc) - 2 Years (Part-time),"£17,650.00",PG
University of Edinburgh,High Performance Computing with Data Science (MSc) 3 Years (Part-time),"£11,770.00",PG
University of Edinburgh,History (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,History (MSc) - (Full-time),"£28,800.00",PG
University of Edinburgh,History (Online Learning) MSc (Full-time),"£17,100.00",PG
University of Edinburgh,History (Online Learning) MSc - 2 Years (Part-time),"£8,550.00",PG
University of Edinburgh,"History of Art, Theory and Display (MSc) (Full-time)","£28,800.00",PG
University of Edinburgh,"History of Art, Theory and Display (MSc) (Part-time)","£14,400.00",PG
University of Edinburgh,Human Anatomy (MSc),"£35,300.00",PG
University of Edinburgh,Human Cognitive Neuropsychology (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Human Cognitive Neuropsychology (MSc) (Part-time) - 2 Years,"£14,950.00",PG
University of Edinburgh,Human Complex Trait Genetics (MSc) (Full-time),"£40,900.00",PG
University of Edinburgh,Human Complex Trait Genetics (MSc) (Part-time),"£20,450.00",PG
University of Edinburgh,Human Complex Trait Genetics (PgDip),"£40,900.00",PG
University of Edinburgh,Human Osteoarchaeology (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Human Resource Management (MSc),"£29,900.00",PG
University of Edinburgh,Human Rights (LLM),"£27,300.00",PG
University of Edinburgh,Human Rights (LLM) (Part-time) - 2 Years,"£13,650.00",PG
University of Edinburgh,Illustration (MA (eca)),"£29,900.00",PG
University of Edinburgh,Illustration (MFA),"£20,450.00",PG
University of Edinburgh,Imaging (Online Learning) (MSc) - 3 Years (Part-Time),"£6,370.00",PG
University of Edinburgh,Inclusive Education (Bilingual Learners) (PgDip) - 1 Year (Full-time),"£19,200.00",PG
University of Edinburgh,Inclusive Education (Bilingual Learners) (PgDip) - 2 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Inclusive Education (Deaf Learners) (PgDip) - 1 Year (Full-time),"£19,200.00",PG
University of Edinburgh,Inclusive Education (Deaf Learners) (PgDip) - 2 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Inclusive Education (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Inclusive Education (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Inclusive Education (PgDip) - 1 Year (Full-time),"£19,200.00",PG
University of Edinburgh,Inclusive Education (PgDip) - 2 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Inclusive Education (Visually Impaired Learners) (PgDip) - 1 Year (Full-time),"£19,200.00",PG
University of Edinburgh,Inclusive Education (Visually Impaired Learners) (PgDip) - 2 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Information Technology Law (Online Learning) (LLM) (Full-time),"£24,700.00",PG
University of Edinburgh,Information Technology Law (Online Learning) (LLM) (Part-time) - 2 Years,"£12,350.00",PG
